Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9436917,-,-,-,-5.8,-35.21,0,37,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2022,1,1,19,0,28.8,0.4,0.163,0.64,107,565,316,0,7,23.6,180,246,0,271,0.254,73.44,68.27,0.9500000000000001,0.16,1009,3.8000000000000003,113,6.2
2022,1,1,19,30,28.400000000000002,0.4,0.163,0.64,86,430,196,0,7,23.6,133,141,0,169,0.254,75.16,75.15,0.9500000000000001,0.16,1009,3.8000000000000003,114,6.1000000000000005
2022,1,1,20,0,28,0.41000000000000003,0.156,0.64,54,239,87,7,7,23.8,70,14,7,72,0.254,77.74,82.01,0.9500000000000001,0.16,1009,3.7,114,5.9
2022,1,1,20,30,27.8,0.41000000000000003,0.156,0.64,11,10,11,7,7,23.8,8,0,7,8,0.255,78.73,88.65,0.9500000000000001,0.16,1010,3.7,115,5.9
2022,1,1,21,0,27.700000000000003,0.42,0.147,0.64,0,0,0,0,7,24,0,0,0,0,0.255,80.32000000000001,95.84,0.9500000000000001,0.16,1010,3.7,116,5.800000000000001
2022,1,1,21,30,27.6,0.42,0.147,0.64,0,0,0,0,7,24,0,0,0,0,0.255,80.79,102.63,0.9500000000000001,0.16,1010,3.8000000000000003,117,5.800000000000001
2022,1,1,22,0,27.5,0.43,0.147,0.64,0,0,0,0,7,24.200000000000003,0,0,0,0,0.255,82.19,109.34,0.9500000000000001,0.16,1011,3.8000000000000003,118,5.800000000000001
2022,1,1,22,30,27.400000000000002,0.43,0.147,0.64,0,0,0,0,7,24.200000000000003,0,0,0,0,0.256,82.67,115.94,0.9500000000000001,0.16,1011,3.8000000000000003,118,5.7
2022,1,1,23,0,27.3,0.44,0.14100000000000001,0.64,0,0,0,0,7,24.3,0,0,0,0,0.256,83.72,122.37,0.9500000000000001,0.16,1011,3.8000000000000003,119,5.7
2022,1,1,23,30,27.200000000000003,0.44,0.14100000000000001,0.64,0,0,0,0,7,24.3,0,0,0,0,0.256,84.21000000000001,128.58,0.9500000000000001,0.16,1011,3.8000000000000003,120,5.6000000000000005
2022,1,2,0,0,27.200000000000003,0.46,0.131,0.64,0,0,0,0,8,24.400000000000002,0,0,0,0,0.257,84.64,134.46,0.9500000000000001,0.16,1011,3.8000000000000003,120,5.6000000000000005
2022,1,2,0,30,27.1,0.46,0.131,0.64,0,0,0,0,7,24.400000000000002,0,0,0,0,0.257,85.14,139.88,0.9500000000000001,0.16,1011,3.8000000000000003,120,5.5
2022,1,2,1,0,27,0.48,0.121,0.64,0,0,0,0,8,24.400000000000002,0,0,0,0,0.258,85.81,144.6,0.9500000000000001,0.16,1011,3.8000000000000003,121,5.5
2022,1,2,1,30,27,0.48,0.121,0.64,0,0,0,0,7,24.400000000000002,0,0,0,0,0.258,85.72,148.32,0.9500000000000001,0.16,1010,3.8000000000000003,121,5.4
2022,1,2,2,0,26.900000000000002,0.49,0.113,0.64,0,0,0,0,1,24.400000000000002,0,0,0,0,0.259,86.24,150.65,0.9500000000000001,0.16,1010,3.8000000000000003,122,5.4
2022,1,2,2,30,26.8,0.49,0.113,0.64,0,0,0,0,8,24.400000000000002,0,0,0,0,0.259,86.74,151.24,0.9500000000000001,0.16,1010,3.8000000000000003,122,5.300000000000001
2022,1,2,3,0,26.8,0.49,0.107,0.64,0,0,0,0,8,24.400000000000002,0,0,0,0,0.259,86.57000000000001,150.01,0.9500000000000001,0.16,1009,3.8000000000000003,122,5.300000000000001
2022,1,2,3,30,26.700000000000003,0.49,0.107,0.64,0,0,0,0,1,24.400000000000002,0,0,0,0,0.259,87.08,147.14000000000001,0.9500000000000001,0.16,1009,3.8000000000000003,122,5.300000000000001
2022,1,2,4,0,26.6,0.49,0.101,0.64,0,0,0,0,1,24.3,0,0,0,0,0.26,87.34,143.02,0.9500000000000001,0.16,1009,3.8000000000000003,121,5.2
2022,1,2,4,30,26.6,0.49,0.101,0.64,0,0,0,0,7,24.3,0,0,0,0,0.26,87.34,138.02,0.9500000000000001,0.16,1009,3.8000000000000003,121,5.300000000000001
2022,1,2,5,0,26.6,0.48,0.097,0.64,0,0,0,0,3,24.3,0,0,0,0,0.26,87.02,132.42000000000002,0.9500000000000001,0.16,1009,3.8000000000000003,120,5.300000000000001
2022,1,2,5,30,26.5,0.48,0.097,0.64,0,0,0,0,1,24.3,0,0,0,0,0.261,87.53,126.41,0.9500000000000001,0.16,1009,3.8000000000000003,120,5.300000000000001
2022,1,2,6,0,26.5,0.47000000000000003,0.096,0.64,0,0,0,0,1,24.200000000000003,0,0,0,0,0.261,87.19,120.11,0.9500000000000001,0.16,1009,3.8000000000000003,119,5.300000000000001
2022,1,2,6,30,26.5,0.47000000000000003,0.096,0.64,0,0,0,0,1,24.200000000000003,0,0,0,0,0.261,87.19,113.61,0.9500000000000001,0.16,1009,3.8000000000000003,119,5.4
2022,1,2,7,0,26.5,0.47000000000000003,0.095,0.64,0,0,0,0,1,24.1,0,0,0,0,0.261,86.87,106.97,0.9500000000000001,0.16,1009,3.8000000000000003,118,5.4
2022,1,2,7,30,26.5,0.47000000000000003,0.095,0.64,0,0,0,0,7,24.1,0,0,0,0,0.26,86.87,100.23,0.9500000000000001,0.16,1009,3.8000000000000003,118,5.4
2022,1,2,8,0,26.6,0.47000000000000003,0.097,0.64,0,0,0,0,7,24.1,0,0,0,0,0.26,86.27,93.41,0.9500000000000001,0.16,1009,3.8000000000000003,118,5.5
2022,1,2,8,30,27,0.47000000000000003,0.097,0.64,25,140,34,7,7,24.1,32,7,7,33,0.26,84.36,86.35000000000001,0.9500000000000001,0.16,1010,3.8000000000000003,118,5.6000000000000005
2022,1,2,9,0,27.400000000000002,0.48,0.096,0.64,55,416,130,0,8,24,3,0,0,3,0.259,81.65,79.58,0.9500000000000001,0.16,1010,3.8000000000000003,118,5.800000000000001
2022,1,2,9,30,27.900000000000002,0.48,0.096,0.64,75,584,248,0,8,24,129,320,0,224,0.259,79.31,72.7,0.9500000000000001,0.16,1010,3.8000000000000003,117,5.800000000000001
2022,1,2,10,0,28.3,0.49,0.098,0.64,90,688,371,0,8,23.6,168,359,0,315,0.259,75.91,65.82000000000001,0.9500000000000001,0.16,1011,3.8000000000000003,116,5.800000000000001
2022,1,2,10,30,28.700000000000003,0.49,0.098,0.64,100,762,493,0,7,23.6,253,208,0,360,0.259,74.18,58.95,0.9500000000000001,0.16,1011,3.8000000000000003,115,5.7
2022,1,2,11,0,29.200000000000003,0.5,0.1,0.64,110,812,608,0,7,23.400000000000002,248,398,0,492,0.259,71.19,52.14,0.9500000000000001,0.16,1011,3.8000000000000003,114,5.6000000000000005
2022,1,2,11,30,29.5,0.5,0.1,0.64,117,851,714,0,7,23.400000000000002,257,450,0,573,0.259,69.97,45.410000000000004,0.9500000000000001,0.16,1011,3.8000000000000003,113,5.6000000000000005
2022,1,2,12,0,29.8,0.53,0.127,0.64,136,855,802,0,7,23.3,332,360,0,613,0.26,68.29,38.84,0.9500000000000001,0.16,1011,3.8000000000000003,112,5.5
2022,1,2,12,30,30.1,0.53,0.127,0.64,140,877,880,0,7,23.3,294,467,0,688,0.26,67.12,32.52,0.9400000000000001,0.16,1011,3.8000000000000003,112,5.4
2022,1,2,13,0,30.3,0.61,0.14,0.64,150,884,940,0,8,23.200000000000003,211,690,0,828,0.26,66.01,26.650000000000002,0.9400000000000001,0.16,1011,3.8000000000000003,111,5.4
2022,1,2,13,30,30.5,0.61,0.14,0.64,151,895,983,0,7,23.200000000000003,336,531,0,830,0.26,65.2,21.6,0.93,0.16,1010,3.8000000000000003,110,5.4
2022,1,2,14,0,30.6,0.71,0.155,0.64,158,892,1005,0,8,23.200000000000003,291,634,0,894,0.26,64.53,18.1,0.92,0.16,1010,3.8000000000000003,110,5.4
2022,1,2,14,30,30.700000000000003,0.71,0.155,0.64,158,893,1012,0,8,23.200000000000003,274,655,0,900,0.26,64.17,17.12,0.92,0.16,1010,3.8000000000000003,109,5.5
2022,1,2,15,0,30.700000000000003,0.8,0.17300000000000001,0.64,165,879,996,0,7,23.1,134,835,0,923,0.26,63.96,19.06,0.92,0.16,1009,3.8000000000000003,109,5.6000000000000005
2022,1,2,15,30,30.6,0.8,0.17300000000000001,0.64,162,871,962,0,1,23.1,162,871,0,962,0.26,64.32000000000001,23.19,0.91,0.16,1009,3.8000000000000003,109,5.7
2022,1,2,16,0,30.6,0.89,0.191,0.64,166,846,909,0,1,23.1,166,846,0,909,0.26,64.36,28.57,0.91,0.16,1009,3.8000000000000003,108,5.7
2022,1,2,16,30,30.400000000000002,0.89,0.191,0.64,161,826,841,0,1,23.1,161,826,0,841,0.259,65.1,34.62,0.91,0.16,1009,3.8000000000000003,108,5.800000000000001
2022,1,2,17,0,30.200000000000003,0.9500000000000001,0.198,0.64,156,795,756,0,3,23.1,375,415,0,688,0.259,65.96000000000001,41.050000000000004,0.91,0.16,1008,3.8000000000000003,109,5.9
2022,1,2,17,30,29.900000000000002,0.9500000000000001,0.198,0.64,148,759,659,0,1,23.1,148,759,0,659,0.259,67.1,47.68,0.91,0.16,1008,3.8000000000000003,109,5.9
2022,1,2,18,0,29.700000000000003,0.96,0.197,0.64,138,710,551,0,1,23.200000000000003,138,710,0,551,0.259,68.28,54.44,0.92,0.16,1008,3.9000000000000004,109,5.9
2022,1,2,18,30,29.3,0.96,0.197,0.64,125,645,434,0,1,23.200000000000003,125,645,0,434,0.258,69.93,61.28,0.92,0.16,1009,3.9000000000000004,109,5.9
2022,1,2,19,0,28.900000000000002,0.9400000000000001,0.184,0.64,104,567,315,0,1,23.400000000000002,104,567,0,315,0.258,72.35000000000001,68.16,0.92,0.16,1009,3.9000000000000004,109,5.9
2022,1,2,19,30,28.5,0.9400000000000001,0.184,0.64,84,438,197,0,1,23.400000000000002,84,438,0,197,0.257,74.04,75.04,0.93,0.16,1009,3.9000000000000004,109,5.7
2022,1,2,20,0,28.1,0.86,0.165,0.64,51,262,88,0,0,23.700000000000003,51,262,0,88,0.257,76.98,81.9,0.93,0.16,1009,3.9000000000000004,109,5.5
2022,1,2,20,30,27.900000000000002,0.86,0.165,0.64,11,23,11,0,1,23.700000000000003,11,23,0,11,0.257,77.95,88.56,0.93,0.16,1010,4,110,5.4
2022,1,2,21,0,27.6,0.76,0.145,0.64,0,0,0,0,1,23.900000000000002,0,0,0,0,0.257,80.44,95.75,0.9400000000000001,0.16,1010,4,111,5.2
2022,1,2,21,30,27.5,0.76,0.145,0.64,0,0,0,0,1,23.900000000000002,0,0,0,0,0.258,80.99,102.55,0.9400000000000001,0.16,1011,4,111,5.1000000000000005
2022,1,2,22,0,27.400000000000002,0.6900000000000001,0.126,0.64,0,0,0,0,1,24.1,0,0,0,0,0.258,82.08,109.26,0.9400000000000001,0.16,1011,4,112,5
2022,1,2,22,30,27.3,0.6900000000000001,0.126,0.64,0,0,0,0,1,24.1,0,0,0,0,0.258,82.56,115.86,0.9400000000000001,0.16,1011,4.1000000000000005,112,5
2022,1,2,23,0,27.200000000000003,0.62,0.109,0.64,0,0,0,0,1,24.1,0,0,0,0,0.258,83.26,122.31,0.9400000000000001,0.16,1011,4.1000000000000005,112,4.9
2022,1,2,23,30,27.200000000000003,0.62,0.109,0.64,0,0,0,0,7,24.1,0,0,0,0,0.258,83.34,128.53,0.9400000000000001,0.16,1012,4.1000000000000005,111,4.9
2022,1,3,0,0,27.1,0.5700000000000001,0.098,0.64,0,0,0,0,8,24.1,0,0,0,0,0.259,83.71000000000001,134.43,0.9400000000000001,0.16,1012,4.1000000000000005,111,4.9
2022,1,3,0,30,27,0.5700000000000001,0.098,0.64,0,0,0,0,8,24.1,0,0,0,0,0.259,84.2,139.86,0.9500000000000001,0.16,1012,4.1000000000000005,111,4.9
2022,1,3,1,0,27,0.53,0.096,0.64,0,0,0,0,1,24,0,0,0,0,0.259,83.74,144.61,0.9500000000000001,0.16,1011,4.1000000000000005,110,4.9
2022,1,3,1,30,26.900000000000002,0.53,0.096,0.64,0,0,0,0,1,24,0,0,0,0,0.26,84.23,148.35,0.9500000000000001,0.16,1011,4.1000000000000005,110,4.9
2022,1,3,2,0,26.8,0.52,0.097,0.64,0,0,0,0,1,23.900000000000002,0,0,0,0,0.26,84.32000000000001,150.71,0.9500000000000001,0.16,1011,4.1000000000000005,110,4.9
2022,1,3,2,30,26.8,0.52,0.097,0.64,0,0,0,0,1,23.900000000000002,0,0,0,0,0.26,84.23,151.34,0.9500000000000001,0.16,1010,4,110,4.9
2022,1,3,3,0,26.700000000000003,0.52,0.099,0.64,0,0,0,0,1,23.900000000000002,0,0,0,0,0.26,84.55,150.13,0.9500000000000001,0.16,1010,4,109,5
2022,1,3,3,30,26.700000000000003,0.52,0.099,0.64,0,0,0,0,1,23.900000000000002,0,0,0,0,0.26,84.55,147.28,0.9500000000000001,0.16,1010,4,109,5.1000000000000005
2022,1,3,4,0,26.6,0.51,0.098,0.64,0,0,0,0,1,23.900000000000002,0,0,0,0,0.26,84.93,143.16,0.9500000000000001,0.16,1009,4,109,5.2
2022,1,3,4,30,26.6,0.51,0.098,0.64,0,0,0,0,1,23.900000000000002,0,0,0,0,0.26,84.93,138.17000000000002,0.9500000000000001,0.16,1009,4,109,5.2
2022,1,3,5,0,26.5,0.49,0.095,0.64,0,0,0,0,3,23.8,0,0,0,0,0.26,85.32000000000001,132.56,0.9500000000000001,0.16,1009,3.9000000000000004,110,5.300000000000001
2022,1,3,5,30,26.5,0.49,0.095,0.64,0,0,0,0,3,23.8,0,0,0,0,0.26,85.32000000000001,126.55,0.9400000000000001,0.16,1009,3.9000000000000004,110,5.300000000000001
2022,1,3,6,0,26.5,0.49,0.092,0.64,0,0,0,0,7,23.8,0,0,0,0,0.26,85.32000000000001,120.25,0.9400000000000001,0.16,1009,3.9000000000000004,110,5.4
2022,1,3,6,30,26.5,0.49,0.092,0.64,0,0,0,0,3,23.8,0,0,0,0,0.26,85.32000000000001,113.74000000000001,0.9400000000000001,0.16,1009,3.9000000000000004,110,5.4
2022,1,3,7,0,26.5,0.5,0.09,0.64,0,0,0,0,1,23.900000000000002,0,0,0,0,0.26,85.51,107.10000000000001,0.9400000000000001,0.16,1009,3.9000000000000004,110,5.4
2022,1,3,7,30,26.5,0.5,0.09,0.64,0,0,0,0,1,23.900000000000002,0,0,0,0,0.26,85.59,100.35000000000001,0.9500000000000001,0.16,1010,4,110,5.5
2022,1,3,8,0,26.6,0.51,0.088,0.64,0,0,0,0,1,24,0,0,0,0,0.26,85.60000000000001,93.53,0.9500000000000001,0.16,1010,4,110,5.6000000000000005
2022,1,3,8,30,27,0.51,0.088,0.64,24,150,34,7,3,24,19,0,7,19,0.26,83.61,86.46000000000001,0.9500000000000001,0.16,1010,4,110,5.7
2022,1,3,9,0,27.3,0.51,0.083,0.64,52,434,130,0,1,24,52,434,0,130,0.26,82.27,79.68,0.9500000000000001,0.16,1011,4.1000000000000005,110,5.9
2022,1,3,9,30,27.700000000000003,0.51,0.083,0.64,70,600,248,0,7,24,142,169,0,192,0.26,80.37,72.81,0.9500000000000001,0.16,1011,4.1000000000000005,110,6
2022,1,3,10,0,28.1,0.51,0.073,0.64,80,719,373,0,7,23.8,133,491,0,334,0.26,77.72,65.92,0.9500000000000001,0.16,1011,4.1000000000000005,109,6
2022,1,3,10,30,28.400000000000002,0.51,0.073,0.64,89,789,495,0,3,23.8,242,356,0,425,0.26,76.38,59.050000000000004,0.9500000000000001,0.16,1011,4.1000000000000005,108,6.1000000000000005
2022,1,3,11,0,28.8,0.5,0.068,0.64,94,844,611,0,3,23.8,301,53,0,334,0.261,74.25,52.22,0.9500000000000001,0.16,1011,4.1000000000000005,107,6.1000000000000005
2022,1,3,11,30,29,0.5,0.068,0.64,100,878,716,0,1,23.8,100,878,0,716,0.261,73.4,45.49,0.9500000000000001,0.16,1011,4.2,106,6
2022,1,3,12,0,29.3,0.53,0.076,0.64,109,898,808,0,1,23.700000000000003,109,898,0,808,0.262,71.92,38.9,0.9500000000000001,0.16,1011,4.2,105,6
2022,1,3,12,30,29.5,0.53,0.076,0.64,113,916,885,0,7,23.700000000000003,343,337,0,627,0.262,71.10000000000001,32.57,0.9500000000000001,0.16,1011,4.3,105,5.9
2022,1,3,13,0,29.8,0.54,0.078,0.64,117,929,947,0,8,23.700000000000003,244,644,0,819,0.262,69.77,26.68,0.9500000000000001,0.16,1011,4.3,105,5.800000000000001
2022,1,3,13,30,29.900000000000002,0.54,0.078,0.64,119,939,992,0,8,23.700000000000003,288,591,0,838,0.262,69.3,21.6,0.9500000000000001,0.16,1010,4.3,104,5.800000000000001
2022,1,3,14,0,30,0.56,0.081,0.64,122,941,1016,0,8,23.6,349,460,0,786,0.262,68.61,18.05,0.9500000000000001,0.16,1010,4.4,104,5.800000000000001
2022,1,3,14,30,30.1,0.56,0.081,0.64,121,942,1022,0,8,23.6,209,730,0,907,0.261,68.22,17.02,0.9400000000000001,0.16,1010,4.4,104,5.800000000000001
2022,1,3,15,0,30.1,0.63,0.165,0.64,165,874,992,0,8,23.5,308,561,0,839,0.26,68,18.92,0.9400000000000001,0.16,1010,4.4,103,5.9
2022,1,3,15,30,30,0.63,0.165,0.64,163,866,960,0,3,23.5,523,197,0,704,0.259,68.32000000000001,23.04,0.9400000000000001,0.16,1009,4.4,103,5.9
2022,1,3,16,0,30,0.6,0.157,0.64,156,858,911,0,8,23.5,332,475,0,750,0.258,68.17,28.43,0.9400000000000001,0.16,1009,4.5,103,6
2022,1,3,16,30,29.8,0.6,0.157,0.64,152,839,843,0,8,23.5,368,339,0,647,0.257,68.96000000000001,34.49,0.9400000000000001,0.16,1009,4.5,103,6.1000000000000005
2022,1,3,17,0,29.700000000000003,0.59,0.152,0.64,144,817,761,0,7,23.5,307,344,0,567,0.257,69.26,40.92,0.9400000000000001,0.16,1008,4.5,103,6.1000000000000005
